0.022905353705088297, 22.86, 25.38
0.039636409282684325, 22.94, 25.38
0.05635283390680949, 23.04, 25.38
0.07307850122451783, 23.04, 25.38
0.08980203072230021, 23.04, 25.38
0.10652848879496256, 23.14, 25.38
0.12325110832850138, 23.04, 25.38
0.1399774432182312, 23.1, 25.38
0.15670125087102255, 23.1, 25.42
0.1734245737393697, 23.04, 25.42
0.19014919598897298, 23.04, 25.42
0.2068742036819458, 23.0, 25.42
0.22359949747721355, 23.0, 25.42
0.24032421112060548, 22.94, 25.42
0.25704678694407146, 22.94, 25.42
0.27377369403839114, 23.0, 25.42
0.290494962533315, 23.0, 25.38
0.3072216550509135, 23.0, 25.42
0.32394402821858725, 23.0, 25.38
0.34067105054855346, 23.0, 25.42
0.35739516019821166, 22.94, 25.38
0.37411789894104003, 23.1, 25.42
0.3908440589904785, 23.1, 25.42
0.40756818453470867, 23.48, 25.42
0.4242289940516154, 23.62, 25.42
0.44095311959584554, 23.88, 25.42
0.4576753815015157, 29.42, 25.42
0.47440165281295776, 33.92, 25.42
0.49112708568573, 34.94, 25.42
0.5078499754269917, 38.06, 25.42
0.5245762228965759, 43.82, 25.48
0.5412992596626282, 53.74, 25.48
0.5580245137214661, 47.5, 25.48
0.5747474114100138, 51.08, 25.52
0.5914729436238607, 49.3, 25.52
0.6081967751185099, 50.48, 25.52
0.6249206066131592, 51.42, 25.56
0.641645634174347, 62.58, 25.6
0.6583694100379944, 71.34, 25.6
0.6750924428304036, 71.0, 25.64
0.6918177803357443, 70.8, 25.68
0.7085427482922871, 70.78, 25.74
0.7252674659093221, 70.8, 25.82
0.7419930378595988, 70.62, 25.86
0.758717167377472, 70.36, 25.86
0.7754425446192423, 70.18, 25.96
0.7921679496765137, 70.16, 25.96
0.8088902552922567, 69.9, 26.04
0.8256144205729167, 69.9, 26.08
0.8423403024673461, 69.6, 26.16
0.8590612729390462, 69.42, 26.22
0.8757884263992309, 69.68, 26.3
0.8925127108891805, 69.3, 26.34
0.9092366973559062, 69.02, 26.38
0.9259629249572754, 69.2, 26.44
0.9426862001419067, 68.9, 26.52
0.9593443791071574, 68.74, 26.56
0.9760723749796549, 68.84, 26.6
0.9927968422571818, 68.86, 26.64
1.009520204861959, 68.74, 26.74
1.0262455463409423, 68.36, 26.78
1.0429678837458292, 68.4, 26.82
1.0596919894218444, 68.48, 26.92
1.0764174779256186, 68.42, 26.96
1.093141210079193, 68.2, 27.04
1.1098666628201803, 68.0, 27.08
1.1265912413597108, 67.74, 27.12
1.1433139443397522, 67.72, 27.18
1.1600394328435262, 67.78, 27.26
1.1767626921335856, 67.64, 27.3
1.1934894680976869, 67.4, 27.34
1.2102103630701702, 67.26, 27.44
1.2269341111183167, 67.1, 27.48
1.243659500281016, 66.94, 27.52
1.2603827118873596, 66.76, 27.56
1.277108645439148, 66.68, 27.62
1.2938305497169496, 66.6, 27.66
1.3105584661165872, 66.6, 27.7
1.3272816777229308, 66.6, 27.74
1.3440089702606202, 66.34, 27.82
1.3607308983802795, 66.28, 27.82
1.3774575312932333, 66.24, 27.92
1.3941794673601786, 65.86, 27.96
1.4109065771102904, 65.8, 27.96
1.427627650896708, 65.92, 28.0
1.444352110226949, 65.82, 28.04
1.4610787153244018, 65.66, 28.14
1.477803365389506, 65.5, 28.18
1.494532012939453, 65.34, 28.22
1.511254890759786, 65.2, 28.26
1.527914249897003, 65.2, 28.3
1.5446386337280273, 65.18, 28.36
1.5613620718320211, 64.94, 28.4
1.5780869841575622, 64.84, 28.4
1.5948124806086221, 64.64, 28.48
1.611535374323527, 64.54, 28.48
1.6282601356506348, 64.44, 28.52
1.6449853459993997, 64.34, 28.58
1.661709694067637, 64.16, 28.62
1.6784321347872415, 64.08, 28.62
1.6951568802197774, 63.98, 28.66
1.7118810097376504, 64.16, 28.74
1.728607682387034, 63.92, 28.74
1.7453300595283507, 63.86, 28.78
1.762056259314219, 63.56, 28.84
1.7787779768308003, 63.44, 28.88
1.7955027977625528, 63.08, 28.88
1.8122284531593322, 63.24, 28.92
1.8289544185002644, 62.42, 28.92
1.8456801374753316, 62.46, 28.92
1.8624033252398173, 61.98, 28.92
1.879128344853719, 62.76, 28.92
1.8958542346954346, 62.94, 29.0
1.9125783642133076, 62.42, 29.0
1.9293018579483032, 62.12, 29.06
1.9460249861081442, 62.22, 29.1
1.9627503514289857, 62.04, 29.1
1.97947545448939, 62.12, 29.14
1.9962015549341838, 62.36, 29.18
2.0129246791203816, 62.18, 29.22
2.029647394021352, 62.12, 29.32
2.046373200416565, 61.94, 29.32
2.063095764319102, 61.54, 29.32
2.0797556122144063, 61.54, 29.36
2.0964824755986533, 60.96, 29.36
2.1132055441538493, 61.58, 29.36
2.129931628704071, 61.78, 29.4
2.1466556827227277, 61.68, 29.48
2.1633809049924215, 61.24, 29.54
2.180104883511861, 60.9, 29.54
2.1968300342559814, 60.92, 29.54
2.213552741209666, 61.06, 29.58
2.230280578136444, 60.96, 29.62
2.247001262505849, 60.86, 29.66
2.2637261072794597, 60.78, 29.66
2.2804497202237446, 60.66, 29.66
2.297175137201945, 60.56, 29.7
2.3138992110888164, 60.48, 29.7
2.330620010693868, 60.34, 29.74
2.3473508834838865, 60.32, 29.8
2.364074202378591, 60.24, 29.84
2.380797803401947, 60.24, 29.84
2.397522290547689, 59.98, 29.88
2.4142465790112815, 59.9, 29.88
2.430972862243652, 59.8, 29.92
2.447693769137065, 59.64, 29.92
2.4644198020299277, 59.62, 29.92
2.4811466097831727, 59.28, 29.96
2.4978718996047973, 59.08, 30.02
2.514593974749247, 58.26, 29.96
2.5313175320625305, 58.26, 29.92
2.548042953014374, 58.52, 29.92
2.5647660295168557, 58.9, 29.92
2.5814923008282977, 58.52, 29.96
2.598217523097992, 58.5, 29.96
2.614942264556885, 58.56, 29.96
2.631664792696635, 58.46, 30.02
2.6483248472213745, 58.46, 30.02
2.6650498032569887, 58.32, 30.06
2.681773368517558, 58.26, 30.06
2.6984993616739907, 58.28, 30.06
2.715223487218221, 58.28, 30.1
2.7319459835688273, 58.26, 30.14
2.748672807216644, 58.16, 30.14
2.7653969407081602, 57.98, 30.18
2.782121213277181, 58.08, 30.18
2.7988460540771483, 58.04, 30.24
2.8155701120694476, 57.8, 30.24
2.8322950124740602, 57.98, 30.28
2.849017878373464, 57.88, 30.28
2.865744078159332, 57.54, 30.28
2.882468835512797, 57.26, 30.32
2.8991913119951884, 57.12, 30.32
2.9159180919329324, 57.12, 30.32
2.9326417962710063, 56.98, 30.32
2.949365997314453, 56.86, 30.32
2.9660908460617064, 56.66, 30.32
2.9828159769376117, 57.04, 30.32
2.9995406746864317, 56.9, 30.36
3.016265789667765, 56.5, 30.36
3.0329897006352744, 56.34, 30.36
3.0497134844462077, 56.26, 30.36
3.0664369225502015, 56.08, 30.36
3.0831629554430644, 56.08, 30.36
3.099886445204417, 56.08, 30.36
3.1166112740834553, 55.8, 30.36
3.1333346247673033, 55.66, 30.36
3.1500603119532267, 55.9, 30.36
3.1667835156122845, 55.86, 30.36
3.1835080862045286, 55.8, 30.4
3.2002342065175373, 55.66, 30.36
3.216892433166504, 55.48, 30.4
3.233617428938548, 55.66, 30.4
3.250341832637787, 55.58, 30.4
3.2670674165089926, 55.48, 30.44
3.2837910811106363, 55.54, 30.4
3.300515961647034, 55.08, 30.44
3.3172406514485675, 54.9, 30.44
3.3339651465415954, 54.86, 30.44
3.350688954194387, 55.04, 30.44
3.3674137075742085, 54.94, 30.44
3.384137237071991, 54.76, 30.44
3.4008634726206464, 54.84, 30.44
3.417587415377299, 54.76, 30.44
3.434311612447103, 54.68, 30.44
3.451036600271861, 54.62, 30.44
3.4677610993385315, 54.58, 30.5
3.484484310944875, 54.46, 30.5
3.501209195454915, 54.38, 30.5
3.5179339051246643, 54.36, 30.5
3.5346579829851787, 54.32, 30.5
3.551383455594381, 54.42, 30.5
3.5681055506070454, 54.14, 30.54
3.5848321477572123, 53.88, 30.54
3.601556106408437, 53.36, 30.5
3.6182817220687866, 53.1, 30.5
3.635004285971324, 53.74, 30.44
3.6517301122347514, 53.64, 30.5
3.668453311920166, 53.7, 30.5
3.685178275903066, 53.6, 30.5
3.7019014080365498, 53.54, 30.5
3.7186275402704876, 53.5, 30.54
3.7353509028752643, 53.36, 30.5
3.7520743290583294, 53.38, 30.54
3.768734852472941, 53.28, 30.54
3.7854604919751487, 53.1, 30.54
3.80218585729599, 53.1, 30.5
3.818907554944356, 53.1, 30.54
3.835633027553558, 53.2, 30.54
